sensorId,timestamp,co2,humidity,light,motion,temperature
sensor57,2025-11-18T09:04:22Z,603.00,29.00,0.00,0.00,21.10
sensor57,2025-11-18T09:05:22Z,619.00,29.00,0.00,0.00,21.10
sensor57,2025-11-18T09:06:22Z,621.00,29.00,0.00,0.00,21.00
sensor57,2025-11-18T09:07:22Z,632.00,29.00,0.00,0.00,21.10
sensor57,2025-11-18T09:08:22Z,651.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:09:22Z,650.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:10:22Z,657.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:11:22Z,660.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:12:22Z,659.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:13:22Z,668.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:14:22Z,661.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:15:22Z,683.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:16:22Z,674.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:17:22Z,678.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:18:22Z,682.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:19:22Z,689.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:20:22Z,690.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:21:22Z,691.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:22:22Z,702.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:23:22Z,697.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:24:22Z,696.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:25:22Z,695.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:26:22Z,695.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:27:22Z,704.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:28:22Z,699.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:29:22Z,708.00,30.00,0.00,0.00,21.00
sensor57,2025-11-18T09:30:22Z,698.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:31:22Z,715.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:32:22Z,712.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:33:22Z,722.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:34:22Z,727.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:35:22Z,730.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:36:22Z,731.00,31.00,0.00,0.00,21.10
sensor57,2025-11-18T09:37:22Z,743.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:38:22Z,738.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:39:22Z,733.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:40:22Z,734.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:41:22Z,739.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:42:22Z,745.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:43:22Z,748.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:44:22Z,736.00,30.00,0.00,0.00,21.10
sensor57,2025-11-18T09:45:22Z,752.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:46:22Z,737.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:47:22Z,743.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:48:22Z,744.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:49:22Z,741.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:50:22Z,749.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:51:22Z,749.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:52:22Z,748.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:53:22Z,757.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:54:22Z,753.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:55:22Z,744.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:56:22Z,746.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:57:22Z,749.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:58:22Z,741.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T09:59:22Z,746.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:00:22Z,744.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T10:01:22Z,749.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:02:22Z,746.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T10:03:22Z,745.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:04:22Z,752.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:05:22Z,745.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:06:22Z,751.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:07:22Z,750.00,30.00,0.00,0.00,21.20
sensor57,2025-11-18T10:08:22Z,741.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:09:22Z,748.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:10:22Z,752.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:11:22Z,748.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:12:22Z,740.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:13:22Z,744.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:14:21Z,742.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:15:21Z,762.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:16:21Z,763.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:17:21Z,754.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:18:21Z,764.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:19:21Z,763.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:20:21Z,767.00,30.00,0.00,0.00,21.40
sensor57,2025-11-18T10:21:22Z,752.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:22:21Z,767.00,30.00,0.00,0.00,21.30
sensor57,2025-11-18T10:23:21Z,762.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:24:21Z,756.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:25:21Z,764.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:26:21Z,761.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:27:21Z,764.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:28:21Z,767.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:29:21Z,770.00,29.00,0.00,0.00,21.30
sensor57,2025-11-18T10:30:21Z,742.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:31:21Z,760.00,30.00,0.00,1.00,21.40
sensor57,2025-11-18T10:32:21Z,800.00,30.00,0.00,0.00,21.40
sensor57,2025-11-18T10:33:21Z,771.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:34:21Z,757.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:35:21Z,748.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:36:21Z,740.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:37:22Z,721.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:38:21Z,712.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:39:21Z,703.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:40:21Z,683.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:41:21Z,688.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:42:21Z,660.00,29.00,0.00,0.00,21.40
sensor57,2025-11-18T10:43:21Z,626.00,28.00,0.00,0.00,21.30
sensor57,2025-11-18T10:44:21Z,616.00,28.00,0.00,0.00,21.40
sensor57,2025-11-18T10:45:21Z,607.00,28.00,0.00,0.00,21.30
sensor57,2025-11-18T10:46:21Z,603.00,28.00,0.00,0.00,21.30
sensor57,2025-11-18T10:47:21Z,603.00,28.00,0.00,0.00,21.20
sensor57,2025-11-18T10:48:21Z,581.00,28.00,0.00,0.00,21.30
sensor57,2025-11-18T10:49:21Z,577.00,28.00,0.00,0.00,21.30
sensor57,2025-11-18T10:50:21Z,562.00,28.00,0.00,0.00,21.30
sensor57,2025-11-18T10:51:21Z,562.00,27.00,0.00,0.00,21.30
sensor57,2025-11-18T10:52:21Z,552.00,27.00,0.00,0.00,21.30
sensor57,2025-11-18T10:53:22Z,555.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T10:54:21Z,547.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T10:55:21Z,548.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T10:56:21Z,550.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T10:57:21Z,548.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T10:58:21Z,553.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T10:59:21Z,552.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:00:21Z,549.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:01:21Z,554.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:02:21Z,546.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:03:21Z,556.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:04:21Z,556.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:05:21Z,543.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:06:21Z,555.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:07:21Z,546.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:08:21Z,547.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:09:21Z,544.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:10:21Z,551.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:11:21Z,547.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:12:21Z,543.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:13:21Z,545.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:14:21Z,545.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:15:21Z,545.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:16:21Z,559.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:17:21Z,545.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:18:21Z,537.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:19:21Z,545.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:20:21Z,534.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:21:21Z,529.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:22:21Z,544.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:23:21Z,546.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:24:21Z,534.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:25:21Z,535.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T11:26:21Z,529.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:27:21Z,531.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:28:21Z,532.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:29:21Z,531.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:30:21Z,537.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:31:21Z,533.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:32:21Z,533.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:33:21Z,533.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:34:21Z,531.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:35:21Z,521.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:36:21Z,520.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:37:21Z,524.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:38:21Z,518.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:39:21Z,533.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:40:21Z,516.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:41:21Z,528.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:42:21Z,527.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:43:21Z,512.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:44:21Z,517.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:45:21Z,515.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:46:21Z,521.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:47:21Z,513.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:48:21Z,510.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:49:21Z,523.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:50:21Z,519.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:51:21Z,522.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:52:21Z,505.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:53:21Z,517.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:54:21Z,511.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:55:21Z,519.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:56:21Z,518.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T11:57:21Z,509.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:58:21Z,508.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T11:59:21Z,499.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:00:21Z,500.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:01:21Z,506.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:02:21Z,507.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:03:21Z,501.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:04:21Z,498.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:05:21Z,496.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:06:21Z,509.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:07:21Z,492.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:08:21Z,494.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:09:21Z,501.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:10:21Z,487.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:11:21Z,500.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:12:21Z,494.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:13:21Z,501.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:14:21Z,490.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:15:21Z,492.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:16:21Z,493.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:17:21Z,498.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:18:21Z,491.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:19:21Z,489.00,27.00,0.00,0.00,20.90
sensor57,2025-11-18T12:20:21Z,489.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:21:21Z,489.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:22:21Z,499.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:23:21Z,496.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:24:21Z,493.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:25:21Z,505.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:26:21Z,506.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:27:21Z,511.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:28:21Z,513.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:29:21Z,530.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:30:21Z,522.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:31:21Z,519.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:32:21Z,522.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:33:21Z,525.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:34:21Z,533.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:35:21Z,556.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:36:21Z,568.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:37:21Z,571.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:38:21Z,568.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T12:39:21Z,583.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:40:21Z,575.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:41:21Z,572.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:42:21Z,573.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:43:21Z,576.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:44:21Z,580.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:45:21Z,580.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:46:21Z,589.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T12:47:21Z,597.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:48:21Z,583.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:49:21Z,604.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:50:21Z,591.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:51:21Z,596.00,28.00,0.00,0.00,21.00
sensor57,2025-11-18T12:52:21Z,593.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T12:53:21Z,588.00,27.00,0.00,0.00,21.00
sensor57,2025-11-18T12:54:21Z,600.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T12:55:21Z,601.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T12:56:21Z,591.00,28.00,0.00,0.00,21.00
sensor57,2025-11-18T12:57:21Z,603.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T12:58:21Z,616.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T12:59:21Z,616.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:00:21Z,629.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:01:21Z,625.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:02:21Z,622.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:03:21Z,632.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:04:21Z,630.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:05:21Z,625.00,28.00,0.00,0.00,21.00
sensor57,2025-11-18T13:06:21Z,629.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:07:21Z,624.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:08:21Z,640.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:09:21Z,636.00,28.00,0.00,0.00,21.00
sensor57,2025-11-18T13:10:21Z,649.00,28.00,0.00,0.00,21.00
sensor57,2025-11-18T13:11:21Z,641.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:12:21Z,647.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:13:21Z,645.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:14:21Z,633.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:15:21Z,649.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:16:21Z,655.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:17:21Z,649.00,28.00,0.00,0.00,21.00
sensor57,2025-11-18T13:18:21Z,646.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:19:21Z,650.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:20:21Z,646.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:21:21Z,659.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:22:21Z,654.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:23:21Z,646.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:24:21Z,655.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:25:21Z,663.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:26:21Z,657.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:27:21Z,653.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:28:21Z,655.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:29:21Z,665.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:30:21Z,665.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:31:21Z,652.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:32:21Z,670.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:33:21Z,658.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:34:21Z,656.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:35:21Z,664.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:36:21Z,669.00,28.00,0.00,0.00,21.20
sensor57,2025-11-18T13:37:21Z,667.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:38:21Z,668.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:39:21Z,673.00,28.00,0.00,0.00,21.20
sensor57,2025-11-18T13:40:21Z,669.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:41:21Z,672.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:42:21Z,675.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:43:21Z,656.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:44:21Z,657.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:45:21Z,637.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:46:21Z,636.00,28.00,0.00,0.00,21.10
sensor57,2025-11-18T13:47:21Z,626.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:48:21Z,629.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:49:21Z,630.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:50:21Z,628.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:51:21Z,611.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:52:21Z,617.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T13:53:21Z,617.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:54:21Z,613.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:55:21Z,613.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:56:21Z,618.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:57:21Z,599.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T13:58:21Z,619.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T13:59:21Z,636.00,27.00,0.00,0.00,21.10
sensor57,2025-11-18T14:00:21Z,782.00,28.00,0.00,0.00,21.20
sensor57,2025-11-18T14:01:21Z,673.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T14:02:21Z,634.00,27.00,0.00,0.00,21.20
sensor57,2025-11-18T14:03:21Z,639.00,27.00,0.00,0.00,21.30
sensor57,2025-11-18T14:04:21Z,645.00,27.00,0.00,0.00,21.30
sensor57,2025-11-18T14:05:21Z,629.00,27.00,0.00,0.00,21.30
sensor57,2025-11-18T14:06:21Z,622.00,27.00,0.00,0.00,21.30
sensor57,2025-11-18T14:07:21Z,604.00,26.00,0.00,0.00,21.30
sensor57,2025-11-18T14:08:21Z,593.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:09:21Z,588.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:10:21Z,552.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:11:21Z,537.00,26.00,0.00,0.00,21.30
sensor57,2025-11-18T14:12:21Z,535.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:13:21Z,520.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:14:21Z,523.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:15:21Z,517.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:16:21Z,504.00,26.00,0.00,0.00,21.20
sensor57,2025-11-18T14:17:21Z,496.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:18:21Z,502.00,26.00,0.00,0.00,21.10
sensor57,2025-11-18T14:19:21Z,502.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:20:21Z,491.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:21:21Z,497.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:22:21Z,492.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:23:21Z,491.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:24:21Z,488.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:25:21Z,482.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:26:21Z,489.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:27:21Z,484.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:28:21Z,477.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:29:21Z,488.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:30:21Z,480.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:31:21Z,488.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:32:21Z,488.00,25.00,0.00,0.00,21.20
sensor57,2025-11-18T14:33:21Z,489.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:34:21Z,474.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:35:21Z,494.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:36:21Z,482.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:37:21Z,486.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:38:21Z,482.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:39:21Z,485.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:40:21Z,486.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:41:21Z,487.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:42:21Z,478.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:43:21Z,481.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:44:21Z,489.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:45:21Z,480.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:46:21Z,484.00,25.00,0.00,0.00,21.00
sensor57,2025-11-18T14:47:21Z,479.00,25.00,0.00,0.00,21.10
sensor57,2025-11-18T14:48:21Z,476.00,25.00,0.00,0.00,21.00
sensor57,2025-11-18T14:49:21Z,474.00,25.00,0.00,0.00,21.00
sensor57,2025-11-18T14:50:20Z,486.00,25.00,0.00,0.00,21.00
sensor57,2025-11-18T14:51:20Z,476.00,25.00,0.00,0.00,21.00
sensor57,2025-11-18T14:52:20Z,482.00,25.00,0.00,0.00,21.10
